Date,Open,High,Low,Close
2021-03-23,275.45,278.75,272.26,275.28
2021-03-24,286.01,289.62,285.54,286.98
2021-03-25,291.6,293.44,288.23,290.51
2021-03-26,292.35,294.64,291.41,292.11
2021-03-29,286.79,287.51,285.84,286.84
2021-03-30,290.43,291.95,288.61,291.91
2021-03-31,284.66,285.54,282.06,284.59
2021-04-01,274.28,277.81,271.91,276.37
2021-04-02,272.9,274.29,270.05,273.54
2021-04-05,283.27,285.66,281.37,283.91
2021-04-06,294.7,297.02,291.09,294.36
2021-04-07,294.14,296.46,288.83,291.94
2021-04-08,288.98,292.08,285.39,288.32
2021-04-09,281.23,284.49,278.83,279.6
2021-04-12,280.81,283.82,278.3,280.09
2021-04-13,282.3,284.4,278.55,281.03
2021-04-14,287.46,288.17,281.99,285.33
2021-04-15,289.52,293.65,289.48,290.37
2021-04-16,288.44,289.97,287.31,289.36
2021-04-19,293.29,293.82,291.3,292.5
2021-04-20,288.73,289.84,287.73,288.74
2021-04-21,292.02,294.03,288.9,291.76
2021-04-22,288.77,291.42,288.62,289.06
2021-04-23,290.97,291.71,289.71,291.66
2021-04-26,295.75,298.51,291.33,293.84
2021-04-27,293.01,294.92,291.58,294.3
2021-04-28,299.66,300.72,298.32,298.84
2021-04-29,290.79,291.91,288.05,290.18
2021-04-30,282.68,285.61,280.91,284.48
2021-05-03,282.17,285.69,278.84,283.11
2021-05-04,274.84,275.7,272.37,275.56
2021-05-05,274.15,274.79,270.29,273.53
2021-05-06,271.28,271.75,270.67,271.68
2021-05-07,278.47,281.16,275.92,278.56
2021-05-10,277.77,282.69,275.93,279.39
2021-05-11,287.62,289.9,282.52,284.96
2021-05-12,286.75,288.78,285.06,286.67
2021-05-13,284.43,287.52,283.13,283.86
2021-05-14,284.04,285.53,283.88,284.66
2021-05-17,287.93,288.92,285.04,288.69
2021-05-18,297.62,299.44,292.47,295.35
2021-05-19,292.45,295.62,291.88,294.7
2021-05-20,286.06,287.61,283.53,285.74
2021-05-21,275.36,278.21,272.92,276.69
2021-05-24,274.62,276.12,272.78,275.07
2021-05-25,262.58,264.79,261.58,263.25
2021-05-26,271.34,273.65,268.47,272.41
2021-05-27,275.62,275.99,273.45,275.58
2021-05-28,269.58,275.2,267.25,272.36
2021-05-31,266.45,269.03,264.36,266.79
2021-06-01,272.0,272.23,269.64,272.1
2021-06-02,265.06,266.87,264.6,266.5
2021-06-03,263.08,263.39,258.6,261.5
2021-06-04,257.2,258.0,256.32,257.81
2021-06-07,258.19,258.62,255.6,258.44
2021-06-08,260.94,262.05,258.14,261.56
2021-06-09,267.51,270.32,265.42,267.6
2021-06-10,274.44,277.17,271.05,273.01
2021-06-11,275.8,278.4,272.73,273.09
2021-06-14,279.32,281.38,277.03,278.49
2021-06-15,276.25,278.65,273.03,275.05
2021-06-16,267.65,270.03,265.56,265.82
2021-06-17,262.81,265.61,262.19,262.55
2021-06-18,260.28,262.56,255.56,258.65
2021-06-21,256.46,258.73,254.63,255.65
2021-06-22,251.27,253.69,250.07,251.12
2021-06-23,249.36,251.03,248.26,249.01
2021-06-24,250.19,252.66,248.25,252.02
2021-06-25,260.7,260.96,258.92,260.39
2021-06-28,250.56,253.38,248.18,252.11
2021-06-29,244.52,246.39,243.02,246.12
2021-06-30,242.72,243.21,242.49,242.53
2021-07-01,245.04,246.21,243.62,246.14
2021-07-02,245.24,246.14,245.08,245.25
2021-07-05,242.12,244.94,239.59,241.99
2021-07-06,245.53,246.65,245.02,245.35
2021-07-07,249.0,250.62,248.35,249.9
2021-07-08,250.78,251.99,248.5,249.88
2021-07-09,246.03,247.01,245.46,246.12
2021-07-12,247.89,249.89,245.85,247.45
2021-07-13,245.26,248.31,243.9,246.43
2021-07-14,245.21,245.46,242.4,245.38
2021-07-15,244.15,245.65,242.83,243.08
2021-07-16,248.4,248.51,245.73,247.44
2021-07-19,247.89,250.7,245.74,248.68
2021-07-20,253.11,256.51,252.72,253.66
2021-07-21,259.2,263.06,257.22,260.22
2021-07-22,261.88,263.21,259.16,262.56
2021-07-23,258.68,262.45,256.24,260.14
2021-07-26,265.23,267.9,262.25,265.37
2021-07-27,268.47,271.26,265.48,267.79
2021-07-28,280.49,282.25,279.17,281.38
2021-07-29,283.01,284.64,279.88,283.11
2021-07-30,286.69,287.71,285.92,286.95
2021-08-02,289.83,289.91,286.58,288.61
2021-08-03,287.44,290.42,284.8,288.15
2021-08-04,286.16,288.3,283.17,286.82
2021-08-05,287.52,289.36,284.36,288.5
2021-08-06,290.11,294.4,289.82,291.44
2021-08-09,298.58,300.35,295.35,297.95
2021-08-10,299.61,303.35,298.88,299.77
2021-08-11,297.31,300.14,294.47,297.25
2021-08-12,297.01,300.11,293.01,295.5
2021-08-13,289.82,292.51,287.65,288.28
2021-08-16,295.6,297.94,292.65,297.56
2021-08-17,295.38,295.61,292.98,294.61
2021-08-18,300.4,303.7,298.17,300.13
2021-08-19,301.23,302.29,297.72,301.79
2021-08-20,304.01,305.43,301.22,303.61
2021-08-23,300.93,305.24,298.81,303.02
2021-08-24,300.38,301.14,298.56,298.62
2021-08-25,293.89,294.69,292.59,293.29
2021-08-26,302.07,304.81,301.97,303.11
2021-08-27,303.14,305.17,301.93,303.85
2021-08-30,308.36,312.99,307.08,310.47
2021-08-31,318.39,319.08,316.36,318.79
2021-09-01,315.8,318.27,313.19,316.41
2021-09-02,317.36,319.71,316.67,319.04
2021-09-03,320.4,322.73,317.1,319.4
2021-09-06,314.18,314.62,309.14,312.58
2021-09-07,311.54,312.31,310.85,311.57
2021-09-08,314.75,318.18,312.26,315.14
2021-09-09,312.81,313.69,312.1,312.27
2021-09-10,310.42,313.19,308.44,310.44
2021-09-13,308.18,310.53,305.43,309.51
2021-09-14,321.36,323.11,321.23,322.2
2021-09-15,310.94,312.43,309.7,311.31
2021-09-16,314.68,318.01,311.05,314.37
2021-09-17,312.96,314.46,312.1,312.95
2021-09-20,309.53,310.44,306.59,309.27
2021-09-21,305.87,309.72,303.62,307.74
2021-09-22,312.56,314.01,311.12,311.73
2021-09-23,316.12,319.12,313.3,316.11
2021-09-24,320.57,324.38,315.29,317.32
2021-09-27,323.53,326.07,323.09,324.03
2021-09-28,332.41,334.21,328.2,331.98
2021-09-29,341.08,342.48,335.25,337.24
2021-09-30,334.13,338.03,330.88,333.87
2021-10-01,337.0,339.05,336.12,337.1
2021-10-04,339.04,341.11,338.49,340.39
2021-10-05,337.33,341.25,332.29,335.27
2021-10-06,324.06,329.32,321.44,325.56
2021-10-07,313.98,315.62,312.41,313.44
2021-10-08,313.35,315.25,310.54,313.94
2021-10-11,315.56,318.38,313.65,315.8
2021-10-12,307.16,311.99,305.88,308.91
2021-10-13,316.87,318.76,312.19,315.17
2021-10-14,315.81,317.42,313.48,316.17
2021-10-15,322.85,325.6,320.88,324.42
2021-10-18,328.43,329.72,323.76,326.79
2021-10-19,319.72,320.82,317.63,320.36
2021-10-20,323.67,326.7,319.6,323.24
2021-10-21,328.55,328.97,324.23,327.45
2021-10-22,324.78,326.34,322.77,324.17
2021-10-25,312.78,318.7,311.03,315.54
2021-10-26,317.11,318.64,312.59,316.23
2021-10-27,310.26,311.49,306.93,310.39
2021-10-28,316.7,320.73,315.98,317.12
2021-10-29,314.64,315.26,313.6,314.78
2021-11-01,323.21,328.75,321.79,325.3
2021-11-02,312.82,313.06,309.28,312.58
2021-11-03,311.76,315.02,308.29,313.47
2021-11-04,321.77,324.58,318.67,322.14
2021-11-05,317.05,318.46,315.8,316.85
2021-11-08,317.35,319.39,312.63,315.99
2021-11-09,312.65,314.45,312.53,313.68
2021-11-10,311.54,313.67,308.17,309.74
2021-11-11,312.44,312.94,309.85,311.26
2021-11-12,303.29,306.72,301.35,303.82
2021-11-15,301.92,305.39,299.89,303.26
2021-11-16,304.56,308.09,303.73,306.32
2021-11-17,305.49,305.69,304.41,305.16
2021-11-18,298.65,301.33,295.77,299.53
2021-11-19,306.97,309.05,305.23,305.51
2021-11-22,309.0,310.82,307.17,309.84
2021-11-23,302.79,306.35,302.09,303.88
2021-11-24,296.9,297.18,295.49,296.62
2021-11-25,290.62,292.15,289.65,291.42
2021-11-26,294.53,297.13,292.01,294.52
2021-11-29,297.31,297.83,294.52,296.14
2021-11-30,300.82,301.7,299.6,300.68
2021-12-01,299.06,301.39,295.93,298.91
2021-12-02,294.06,296.63,293.51,293.81
2021-12-03,297.03,299.23,294.29,299.04
2021-12-06,296.48,296.93,295.13,296.01
2021-12-07,297.33,298.92,293.87,297.14
2021-12-08,289.68,291.74,288.63,288.65
2021-12-09,286.33,287.89,283.73,285.63
2021-12-10,290.98,293.48,288.81,291.22
2021-12-13,288.57,291.19,285.39,287.38
2021-12-14,291.58,295.24,288.73,291.92
2021-12-15,279.69,280.87,279.04,279.42
2021-12-16,276.21,277.1,274.83,276.55
2021-12-17,276.25,277.12,272.88,275.74
2021-12-20,284.62,285.55,281.58,285.05
2021-12-21,280.74,282.07,277.23,278.9
2021-12-22,284.82,287.81,280.64,282.53
2021-12-23,289.32,290.53,285.67,288.31
2021-12-24,286.25,286.76,281.83,284.49
2021-12-27,280.83,284.34,277.84,282.57
2021-12-28,281.8,286.78,278.94,283.4
2021-12-29,275.3,276.28,273.93,275.65
2021-12-30,273.41,275.97,271.24,273.37
2021-12-31,279.9,282.89,278.27,280.12
2022-01-03,281.13,284.34,280.73,282.98
2022-01-04,283.52,285.63,279.44,282.22
2022-01-05,285.35,286.83,280.86,282.9
2022-01-06,287.57,288.48,285.91,286.1
2022-01-07,291.66,293.15,288.03,290.39
2022-01-10,287.69,288.02,286.46,287.43
2022-01-11,294.98,298.49,294.73,295.98
2022-01-12,303.6,306.62,301.31,303.52
2022-01-13,310.11,311.25,304.81,307.51
2022-01-14,302.31,304.79,300.43,302.73
2022-01-17,296.5,297.86,296.48,297.04
2022-01-18,296.6,297.05,293.25,295.29
2022-01-19,297.1,299.47,295.69,295.71
2022-01-20,285.1,286.53,281.93,286.07
2022-01-21,288.54,291.55,287.61,288.84
2022-01-24,295.44,297.0,292.35,296.03
2022-01-25,299.44,302.38,299.32,299.36
2022-01-26,296.95,298.26,295.3,295.64
2022-01-27,290.38,292.61,288.81,291.32
2022-01-28,294.33,296.99,290.39,293.05
2022-01-31,292.41,294.2,288.98,292.29
2022-02-01,297.58,298.3,292.98,294.83
2022-02-02,298.66,301.71,297.01,298.28
2022-02-03,304.47,305.83,304.3,304.59
2022-02-04,298.91,299.28,296.13,298.22
2022-02-07,299.15,301.05,297.79,299.56
2022-02-08,295.46,299.64,292.24,297.59
2022-02-09,296.83,299.29,295.12,297.12
2022-02-10,301.78,305.12,299.01,302.09
2022-02-11,305.83,309.79,302.72,307.79
2022-02-14,316.02,316.97,315.65,316.12
2022-02-15,316.13,319.76,314.46,318.76
2022-02-16,317.74,318.57,314.33,318.18
2022-02-17,317.06,319.86,315.14,316.76
2022-02-18,306.74,307.13,304.54,306.62
2022-02-21,314.06,316.86,310.77,314.57
2022-02-22,312.65,314.99,311.77,312.75
2022-02-23,314.86,318.82,311.48,315.85
2022-02-24,320.03,320.31,318.49,320.01
2022-02-25,312.73,313.49,310.43,312.66
2022-02-28,306.23,310.69,305.02,307.33
2022-03-01,316.88,319.05,314.54,316.54
2022-03-02,318.7,320.45,318.18,318.37
2022-03-03,314.77,317.81,314.53,314.98
2022-03-04,317.38,320.82,312.76,314.32
2022-03-07,320.75,321.94,319.46,320.93
2022-03-08,326.37,330.27,323.96,326.74
2022-03-09,317.36,318.31,317.21,317.89
2022-03-10,326.69,331.81,326.03,327.96
2022-03-11,335.01,335.67,333.25,334.09
2022-03-14,332.31,334.29,330.55,333.22
2022-03-15,325.15,326.27,324.19,325.89
2022-03-16,331.83,335.75,331.28,332.54
2022-03-17,334.32,339.61,331.93,335.64
2022-03-18,324.33,327.78,321.44,326.61
2022-03-21,324.67,326.55,322.0,325.27
2022-03-22,346.37,347.53,344.02,345.17
2022-03-23,345.64,346.28,341.83,345.37
2022-03-24,342.79,346.03,338.15,340.66
2022-03-25,335.32,335.57,331.85,334.32
2022-03-28,346.53,350.55,344.92,345.8
2022-03-29,354.14,358.08,350.46,351.48
2022-03-30,360.92,361.57,358.86,361.06
2022-03-31,362.95,365.25,361.82,362.85
2022-04-01,371.64,376.09,368.57,371.66
2022-04-04,368.12,371.88,364.5,365.85
2022-04-05,367.08,370.23,366.41,367.08
2022-04-06,368.22,369.28,367.55,369.18
2022-04-07,379.95,380.26,378.48,379.06
2022-04-08,380.21,385.09,378.2,381.45
2022-04-11,377.88,379.59,377.06,377.07
2022-04-12,378.26,381.3,375.18,377.64
2022-04-13,365.68,369.21,364.37,365.96
2022-04-14,351.15,352.93,348.03,350.35
2022-04-15,353.89,356.61,349.92,356.0
2022-04-18,353.82,355.46,349.9,353.59
2022-04-19,351.29,355.62,348.86,351.94
2022-04-20,361.73,363.17,355.82,357.61
2022-04-21,367.51,367.79,364.2,367.28
2022-04-22,370.23,375.38,366.13,371.11
2022-04-25,382.87,388.13,380.62,384.99
2022-04-26,390.81,393.34,388.31,388.77
2022-04-27,390.56,395.0,386.97,391.11
2022-04-28,391.76,394.94,391.71,393.0
2022-04-29,384.19,388.73,380.15,383.67
2022-05-02,391.79,395.82,390.38,390.78
2022-05-03,374.18,375.44,372.75,373.23
2022-05-04,369.25,370.89,365.76,369.22
2022-05-05,369.72,370.94,366.43,369.48
2022-05-06,364.45,367.33,361.66,364.11
2022-05-09,361.6,364.38,357.56,361.12
2022-05-10,374.63,376.98,370.17,373.99
2022-05-11,383.66,388.11,379.89,381.98
2022-05-12,377.26,379.39,372.66,377.17
2022-05-13,372.72,377.46,371.12,373.94
2022-05-16,364.92,368.01,364.17,365.13
2022-05-17,371.24,373.55,366.37,370.13
2022-05-18,365.86,368.67,364.04,368.49
2022-05-19,352.62,357.94,348.92,355.14
2022-05-20,357.23,359.98,355.66,355.92
2022-05-23,361.17,361.71,358.5,358.98
2022-05-24,363.83,369.17,363.66,365.68
2022-05-25,365.42,367.47,362.63,365.27
2022-05-26,362.23,364.22,358.62,362.81
2022-05-27,376.4,380.52,374.58,376.79
2022-05-30,377.41,378.96,376.53,376.94
2022-05-31,380.24,385.06,378.54,382.21
2022-06-01,376.77,381.25,375.19,378.44
2022-06-02,383.05,383.76,380.09,383.51
2022-06-03,372.99,375.1,370.07,373.21
2022-06-06,368.4,371.06,367.95,370.07
2022-06-07,362.96,363.83,359.99,361.81
2022-06-08,357.2,360.61,354.45,357.8
2022-06-09,365.84,366.51,364.7,366.46
2022-06-10,362.75,366.97,360.57,362.34
2022-06-13,367.21,369.14,364.5,367.4
2022-06-14,379.46,380.82,376.36,378.19
2022-06-15,376.69,382.27,376.55,378.1
2022-06-16,383.22,387.62,382.2,385.37
2022-06-17,388.88,392.24,385.26,389.37
2022-06-20,390.43,393.69,389.17,390.33
2022-06-21,394.06,400.16,390.19,396.02
2022-06-22,407.87,410.78,405.59,410.14
2022-06-23,405.64,406.04,403.05,405.35
2022-06-24,396.97,402.92,393.3,398.18
2022-06-27,388.43,390.74,386.65,390.7
2022-06-28,399.76,403.16,397.08,398.22
2022-06-29,405.9,409.91,405.38,406.92
2022-06-30,404.78,407.47,399.68,402.93
2022-07-01,387.14,390.79,384.91,387.09
2022-07-04,382.75,387.3,378.58,382.29
2022-07-05,386.05,386.6,383.93,386.38
2022-07-06,381.92,388.85,380.02,386.0
2022-07-07,385.67,390.76,384.29,387.43
2022-07-08,383.53,385.13,382.61,383.72
2022-07-11,391.82,396.02,387.35,391.25
2022-07-12,391.1,396.07,390.65,393.91
2022-07-13,398.32,399.2,394.01,398.41
2022-07-14,397.93,403.82,397.8,399.72
2022-07-15,404.19,408.76,401.28,403.81
2022-07-18,407.41,407.93,407.12,407.44
2022-07-19,401.66,405.28,396.72,400.47
2022-07-20,405.14,406.18,402.39,403.41
2022-07-21,410.36,410.39,406.82,409.61
2022-07-22,420.21,421.52,414.16,418.76
2022-07-25,421.59,426.52,418.31,422.19
2022-07-26,419.38,420.09,413.78,414.67
2022-07-27,406.49,409.11,402.6,408.47
2022-07-28,404.39,408.83,402.24,405.24
2022-07-29,408.28,410.27,406.74,406.81
2022-08-01,407.21,407.93,403.61,405.98
2022-08-02,398.34,399.44,393.69,397.56
2022-08-03,390.32,394.05,387.26,389.27
2022-08-04,371.13,377.04,367.76,374.24
2022-08-05,355.16,358.41,349.93,352.91
2022-08-08,351.85,352.55,349.92,352.13
2022-08-09,369.86,371.89,366.59,368.02
2022-08-10,377.75,384.48,374.46,380.84
2022-08-11,374.35,375.54,372.31,373.96
2022-08-12,374.28,375.89,373.52,375.13
2022-08-15,365.83,367.5,363.58,364.99
2022-08-16,356.6,358.03,352.4,356.15
2022-08-17,348.79,349.56,347.09,348.28
2022-08-18,345.43,350.86,344.45,346.89
2022-08-19,345.72,347.8,345.16,345.79
2022-08-22,347.3,350.08,347.07,347.55
2022-08-23,352.73,353.24,347.9,352.03
2022-08-24,351.28,353.85,347.64,349.89
2022-08-25,350.44,352.77,347.16,350.23
2022-08-26,341.41,347.0,338.24,343.16
2022-08-29,334.79,336.44,333.23,334.64
2022-08-30,328.8,331.89,322.27,325.38
2022-08-31,331.67,332.88,325.69,329.49
2022-09-01,323.61,329.76,320.73,327.49
2022-09-02,316.28,319.8,313.5,316.2
2022-09-05,317.09,319.47,314.27,315.91
2022-09-06,308.4,311.26,305.29,308.63
2022-09-07,317.97,321.9,317.63,318.55
2022-09-08,314.84,318.67,312.0,315.17
2022-09-09,320.05,320.85,317.96,319.35
2022-09-12,324.58,326.84,322.38,326.08
2022-09-13,321.86,323.99,316.9,320.34
2022-09-14,320.81,324.72,318.48,320.89
2022-09-15,323.14,326.26,323.04,324.35
2022-09-16,326.61,327.91,322.33,325.15
2022-09-19,325.45,329.58,321.82,327.47
2022-09-20,318.72,319.68,316.26,319.43
2022-09-21,322.14,323.57,318.81,322.88
2022-09-22,322.77,323.35,316.85,320.02
2022-09-23,321.34,322.33,318.02,322.23
2022-09-26,325.15,330.81,323.81,327.97
2022-09-27,331.46,333.53,329.57,332.23
2022-09-28,335.13,335.81,331.12,334.52
2022-09-29,339.76,341.85,335.0,338.7
2022-09-30,346.37,347.72,342.63,343.23
2022-10-03,355.16,356.84,352.4,353.17
2022-10-04,353.3,354.64,351.57,353.04
2022-10-05,352.97,354.25,349.71,354.23
2022-10-06,362.98,365.98,356.84,360.63
2022-10-07,356.87,357.88,354.39,357.4
2022-10-10,347.67,349.51,347.2,348.59
2022-10-11,351.37,352.76,350.09,351.95
2022-10-12,348.93,352.08,345.34,350.68
2022-10-13,342.23,343.53,340.8,342.87
2022-10-14,345.9,347.66,345.47,346.22
2022-10-17,356.85,357.9,354.52,355.81
2022-10-18,344.58,345.37,341.25,345.12
2022-10-19,350.17,355.62,348.09,351.95
2022-10-20,333.42,336.79,332.73,335.56
2022-10-21,333.41,333.79,331.88,333.13
2022-10-24,345.11,347.27,341.07,345.01
2022-10-25,342.22,343.48,340.44,342.97
2022-10-26,343.01,346.84,341.19,343.65
2022-10-27,349.28,349.54,348.1,348.74
2022-10-28,339.59,341.48,336.47,337.7
2022-10-31,337.2,342.09,333.91,338.26
2022-11-01,338.88,339.53,335.57,338.76
2022-11-02,352.34,353.19,349.16,351.0
2022-11-03,341.93,345.46,338.26,342.99
2022-11-04,340.6,344.62,339.04,340.62
2022-11-07,334.74,336.34,331.27,334.79
2022-11-08,326.68,330.95,326.56,328.4
2022-11-09,335.79,336.4,334.17,335.56
2022-11-10,335.87,338.45,332.38,335.83
2022-11-11,333.15,334.16,328.82,332.41
2022-11-14,327.71,331.69,324.73,329.26
2022-11-15,325.88,326.23,323.25,325.87
2022-11-16,324.84,326.89,319.89,323.05
2022-11-17,318.15,319.05,312.83,315.51
2022-11-18,315.67,318.26,313.1,314.06
2022-11-21,310.56,314.82,308.82,312.02
2022-11-22,308.23,311.37,305.23,307.67
2022-11-23,308.07,312.34,305.89,308.66
2022-11-24,310.5,312.21,306.86,310.15
2022-11-25,306.04,309.46,304.3,306.99
2022-11-28,304.15,306.31,303.5,306.24
2022-11-29,318.64,322.54,317.82,319.08
2022-11-30,333.18,335.64,328.84,332.22
2022-12-01,326.13,327.78,325.72,325.76
2022-12-02,320.78,322.45,316.92,320.26
2022-12-05,314.27,317.13,313.79,314.0
2022-12-06,320.95,324.16,318.92,320.43
2022-12-07,318.79,321.88,315.06,318.11
2022-12-08,319.29,321.6,317.73,319.64
2022-12-09,332.14,333.62,328.75,332.03
2022-12-12,334.38,338.17,331.66,332.06
2022-12-13,336.8,339.37,334.55,336.61
2022-12-14,340.09,342.31,337.66,340.03
2022-12-15,336.51,338.92,332.77,336.37
2022-12-16,342.96,345.86,342.58,343.26
2022-12-19,337.3,340.78,335.93,337.89
2022-12-20,346.94,349.24,343.91,346.65
2022-12-21,342.23,346.52,338.2,342.92
2022-12-22,339.73,343.44,336.27,339.93
2022-12-23,332.05,334.87,328.68,333.1
2022-12-26,327.57,328.23,325.39,327.42
2022-12-27,325.64,327.9,322.68,324.88
2022-12-28,310.12,312.69,306.92,310.38
2022-12-29,306.63,311.04,303.43,309.1
2022-12-30,306.96,310.24,303.28,306.23
2023-01-02,311.07,311.42,307.87,310.92
2023-01-03,312.26,314.59,308.97,313.51
2023-01-04,310.39,313.61,309.01,309.43
2023-01-05,305.13,310.3,304.06,306.84
2023-01-06,306.85,308.42,301.99,305.57
2023-01-09,314.29,315.09,312.23,314.36
2023-01-10,306.8,311.16,306.15,309.6
2023-01-11,305.72,307.39,303.66,305.5
2023-01-12,298.65,301.0,296.34,299.14
2023-01-13,290.31,291.92,287.42,290.96
2023-01-16,291.87,293.83,289.02,292.73
2023-01-17,293.79,296.25,293.61,293.94
2023-01-18,300.65,303.48,299.01,301.23
2023-01-19,305.03,309.75,304.96,307.31
2023-01-20,323.28,324.74,318.21,321.64
2023-01-23,320.96,322.58,320.29,321.28
2023-01-24,318.85,321.14,316.46,319.79
2023-01-25,310.71,315.68,308.58,312.11
2023-01-26,317.31,318.82,313.96,316.34
2023-01-27,315.49,319.44,313.36,317.13
2023-01-30,321.32,323.34,318.39,321.15
2023-01-31,313.67,317.7,311.31,314.4
2023-02-01,315.92,317.99,315.58,316.58
2023-02-02,316.5,319.56,315.11,317.9
2023-02-03,318.04,322.05,315.95,318.83
2023-02-06,314.83,315.44,313.59,314.82
2023-02-07,322.37,324.67,319.13,322.07
2023-02-08,333.84,336.49,332.56,334.89
2023-02-09,327.9,331.9,324.64,328.02
2023-02-10,333.8,336.69,332.03,332.61
2023-02-13,313.0,315.13,310.11,315.09
2023-02-14,319.18,322.4,318.48,319.19
2023-02-15,307.02,310.79,305.08,308.19
2023-02-16,303.95,307.29,302.78,305.23
2023-02-17,298.15,298.99,295.56,297.83
2023-02-20,296.06,297.24,295.3,296.71
2023-02-21,300.07,303.8,297.2,301.53
2023-02-22,292.76,294.3,289.21,291.21
2023-02-23,290.39,293.39,286.0,289.32
2023-02-24,284.4,287.51,281.97,286.61
2023-02-27,293.64,297.64,291.5,295.38
2023-02-28,298.59,299.48,294.92,297.88
2023-03-01,291.08,293.64,290.31,291.41
2023-03-02,290.65,290.81,286.71,288.91
2023-03-03,298.35,299.75,296.22,297.61
2023-03-06,302.1,302.73,299.05,301.74
2023-03-07,295.42,298.79,295.34,296.63
2023-03-08,295.8,296.93,293.71,295.22
2023-03-09,292.5,296.72,290.21,293.99
2023-03-10,292.62,293.03,289.49,291.1
2023-03-13,282.4,284.28,281.12,281.92
2023-03-14,277.49,280.39,275.95,278.41
2023-03-15,286.82,286.89,282.98,285.9
2023-03-16,286.48,286.6,283.22,283.92
2023-03-17,283.2,284.5,281.95,283.45
2023-03-20,284.91,286.99,280.9,284.28
2023-03-21,296.02,299.96,292.78,296.53
2023-03-22,296.77,297.09,296.54,296.67
2023-03-23,301.13,305.5,299.21,302.95
2023-03-24,299.62,302.12,299.39,299.62
2023-03-27,298.29,300.69,294.94,298.24
2023-03-28,300.55,302.41,296.82,298.4
2023-03-29,292.04,297.56,290.57,294.14
2023-03-30,292.77,294.86,291.81,293.1
2023-03-31,299.68,302.69,296.1,298.14
2023-04-03,293.46,294.67,292.95,293.74
2023-04-04,293.63,296.67,290.81,293.83
2023-04-05,296.88,301.43,295.13,297.87
2023-04-06,292.26,296.55,290.27,293.35
2023-04-07,297.39,300.66,294.39,299.57
2023-04-10,299.31,303.11,298.64,300.06
2023-04-11,298.03,299.55,297.4,299.21
2023-04-12,288.28,290.63,286.69,288.15
2023-04-13,285.3,287.38,282.61,286.2
2023-04-14,287.75,290.58,287.54,288.3
2023-04-17,297.51,299.52,294.67,298.05
2023-04-18,301.29,301.38,299.48,301.35
2023-04-19,307.27,308.77,305.19,307.92
2023-04-20,299.77,301.2,297.74,301.04
2023-04-21,300.51,302.05,300.2,300.41
2023-04-24,308.82,311.93,306.58,307.5
2023-04-25,302.63,305.31,299.73,302.47
2023-04-26,307.37,311.04,305.85,308.12
2023-04-27,312.36,315.54,310.26,312.51
2023-04-28,311.66,315.63,308.12,314.23
2023-05-01,312.19,314.26,312.02,312.37
