Date,Open,High,Low,Close
2021-06-28,34442.71,34847.12,34217.48,34420.39
2021-06-29,35581.2,36003.5,35126.52,35522.09
2021-06-30,34672.77,34780.06,34473.75,34692.43
2021-07-01,34865.05,35173.89,34649.74,34916.1
2021-07-02,34503.35,34535.19,34021.1,34386.98
2021-07-05,34936.06,35178.14,34553.78,34896.22
2021-07-06,34983.88,35127.53,34883.24,35074.53
2021-07-07,35304.03,35650.86,35293.23,35298.7
2021-07-08,34844.49,35237.36,34528.32,34791.13
2021-07-09,34624.98,34696.86,34039.19,34387.82
2021-07-12,35017.48,35211.92,34675.93,34907.51
2021-07-13,36083.82,36128.01,35817.94,35908.94
2021-07-14,36107.65,36343.26,35786.43,36195.95
2021-07-15,35627.38,35730.05,35341.13,35702.16
2021-07-16,35873.69,36021.47,35630.45,35907.48
2021-07-19,37300.15,37765.06,36913.72,37321.58
2021-07-20,37246.18,37416.68,36895.66,37396.66
2021-07-21,38477.12,38873.73,37975.92,38282.78
2021-07-22,37988.03,38023.34,37552.08,37854.04
2021-07-23,37797.73,38084.21,37497.38,37843.98
2021-07-26,38328.46,38536.41,37989.28,38230.21
2021-07-27,38519.77,38950.37,38271.19,38485.44
2021-07-28,38148.51,38239.63,37714.92,38038.83
2021-07-29,37370.38,37652.88,37096.6,37571.87
2021-07-30,38154.12,38519.35,37929.78,38176.36
2021-08-02,38905.91,39253.84,38846.78,38914.95
2021-08-03,39968.19,40303.53,39532.79,39868.61
2021-08-04,40930.75,41046.63,40613.45,41033.77
2021-08-05,40727.86,41265.5,40560.59,41137.17
2021-08-06,40775.49,41365.05,40601.14,40952.3
2021-08-09,41839.33,42151.3,41715.46,41849.55
2021-08-10,42349.78,42655.81,41850.24,42338.96
2021-08-11,41987.3,42136.4,41274.97,41705.47
2021-08-12,41144.15,41272.61,40772.0,41048.36
2021-08-13,41397.52,41867.74,41184.56,41384.02
2021-08-16,41279.67,41645.57,40914.68,41285.02
2021-08-17,41466.97,41530.1,41022.78,41284.22
2021-08-18,41905.1,42476.78,41414.39,42004.13
2021-08-19,42502.27,42823.32,42474.15,42526.12
2021-08-20,43254.53,43617.19,43236.73,43443.4
2021-08-23,42398.48,42600.54,41870.86,42158.53
2021-08-24,42410.43,42779.61,42240.61,42343.9
2021-08-25,42705.66,43020.07,42395.97,42826.69
2021-08-26,41806.8,42116.43,41414.78,41825.95
2021-08-27,41497.73,41851.54,41344.58,41413.22
2021-08-30,40843.91,40980.74,40627.95,40884.89
2021-08-31,40827.72,41378.7,40490.32,40915.09
2021-09-01,41884.47,42173.71,41465.36,41994.23
2021-09-02,43429.44,43648.0,43112.28,43370.6
2021-09-03,42773.66,43194.02,42667.85,42834.97
2021-09-06,43130.44,43524.46,42827.25,43208.8
2021-09-07,43375.59,43838.34,43139.01,43608.02
2021-09-08,43906.09,44248.42,43485.88,43892.46
2021-09-09,44154.63,44665.36,43860.26,44186.65
2021-09-10,44359.04,44842.69,44210.3,44416.14
2021-09-13,45666.8,46118.5,45217.43,45630.51
2021-09-14,46587.28,46731.75,46159.52,46448.1
2021-09-15,45825.6,46056.23,45599.82,45697.18
2021-09-16,46394.26,46702.59,45979.01,46291.8
2021-09-17,46920.4,46990.5,46386.45,46965.59
2021-09-20,47110.9,47654.04,46712.05,47217.87
2021-09-21,47885.45,48272.47,47713.75,48085.82
2021-09-22,48133.26,48411.22,47722.66,48247.6
2021-09-23,48423.18,48573.85,48255.17,48419.37
2021-09-24,48378.77,48696.2,48063.71,48531.17
2021-09-27,47049.62,47240.47,46734.35,47031.55
2021-09-28,46809.56,47331.74,46670.6,46990.68
2021-09-29,46209.17,46842.95,46016.27,46517.2
2021-09-30,45824.18,45964.79,45157.83,45674.23
2021-10-01,46647.39,46851.77,46507.12,46736.0
2021-10-04,46969.76,47594.61,46518.27,47127.28
2021-10-05,46918.11,47176.28,46542.37,47123.84
2021-10-06,46804.21,47092.24,46426.44,46725.08
2021-10-07,47221.15,47516.12,46884.66,46962.16
2021-10-08,47643.22,48048.87,47526.26,47720.1
2021-10-11,47080.73,47622.14,46979.61,47121.34
2021-10-12,47338.94,47693.37,46804.55,47136.46
2021-10-13,47459.3,48362.77,46904.95,47804.24
2021-10-14,46753.52,47242.38,45898.82,46387.13
2021-10-15,46818.98,46939.62,46349.44,46363.49
2021-10-18,45573.34,46202.71,45423.65,46069.37
2021-10-19,45972.69,46180.9,45885.94,45990.62
2021-10-20,45515.76,45861.3,44982.86,45646.84
2021-10-21,45715.6,46067.73,45586.35,45764.04
2021-10-22,47111.46,47322.03,46997.65,47190.37
2021-10-25,47121.64,47247.37,46618.94,46968.88
2021-10-26,47182.63,47419.92,46867.72,47203.88
2021-10-27,48552.4,49122.6,48420.81,48729.63
2021-10-28,48295.26,48727.61,47906.75,48328.53
2021-10-29,49851.9,50435.83,49691.44,49749.35
2021-11-01,49538.16,49894.17,49526.64,49773.27
2021-11-02,50874.01,51451.54,50823.7,51210.12
2021-11-03,52254.16,52859.06,51612.32,51839.3
2021-11-04,51977.56,52542.79,51369.42,52111.3
2021-11-05,52049.53,52448.27,51707.72,52078.13
2021-11-08,51507.27,51923.37,51040.79,51589.29
2021-11-09,51784.82,51831.74,51472.06,51671.41
2021-11-10,52800.71,53366.76,51975.06,52427.62
2021-11-11,52559.38,52953.9,51829.63,52437.6
2021-11-12,51881.43,52555.56,51658.7,52197.49
2021-11-15,51725.21,52349.11,51105.09,52012.38
2021-11-16,52768.41,53101.26,52364.16,52852.69
2021-11-17,53845.94,54068.47,53362.24,53903.74
2021-11-18,52995.25,53845.19,52834.89,53361.53
2021-11-19,52996.99,53321.05,52415.94,52823.58
2021-11-22,52930.7,53182.85,52606.13,53161.2
2021-11-23,54803.56,55066.03,53851.96,54477.19
2021-11-24,55896.91,56519.78,54888.9,55491.31
2021-11-25,54375.6,54673.83,54116.77,54429.62
2021-11-26,54320.54,54589.9,53609.11,54225.24
2021-11-29,53194.76,53857.81,52629.95,53457.54
2021-11-30,53386.95,53900.54,52876.65,53253.93
2021-12-01,54529.55,55076.61,54475.82,54638.32
2021-12-02,53217.09,53994.25,53114.41,53449.03
2021-12-03,52063.98,52195.55,52015.95,52124.27
2021-12-06,51373.16,52040.01,51306.59,51468.96
2021-12-07,51655.66,52283.93,51050.08,51722.89
2021-12-08,52450.61,52777.37,52118.71,52251.74
2021-12-09,52468.76,53028.43,52033.78,52633.84
2021-12-10,54012.28,54150.22,53229.02,53638.73
2021-12-13,51914.7,52471.13,51521.51,52190.59
2021-12-14,53542.48,53672.72,53065.66,53197.62
2021-12-15,52742.91,52971.77,52376.23,52957.8
2021-12-16,53592.44,54223.49,53190.16,53592.66
2021-12-17,52405.22,52671.36,52046.51,52508.08
2021-12-20,52460.84,52906.91,52343.64,52533.02
2021-12-21,52919.14,53109.81,52292.09,52749.78
2021-12-22,54063.38,54303.83,53692.78,53740.01
2021-12-23,52686.08,52937.56,52063.78,52435.78
2021-12-24,52397.08,52693.01,52122.78,52482.01
2021-12-27,51651.2,52046.27,51458.12,51613.14
2021-12-28,51883.75,52646.47,51381.07,52046.31
2021-12-29,52499.55,52979.3,52388.74,52708.19
2021-12-30,53562.73,54437.37,52963.05,53808.89
2021-12-31,53285.23,53806.33,52719.62,53378.58
2022-01-03,54239.38,54634.55,53950.79,54185.26
2022-01-04,54959.17,55538.64,54757.92,55381.07
2022-01-05,53977.68,54028.45,53888.62,53987.68
2022-01-06,54864.17,55425.05,53932.83,54532.47
2022-01-07,55632.96,56016.15,54966.8,55383.86
2022-01-10,55051.54,55454.96,55030.54,55180.55
2022-01-11,53858.06,54687.54,53527.8,54159.83
2022-01-12,55093.17,55298.5,54935.31,54991.93
2022-01-13,53486.17,54491.91,53117.92,53984.27
2022-01-14,54093.9,54306.79,53525.31,53854.22
2022-01-17,53795.59,54436.55,53742.11,53841.57
2022-01-18,54873.83,55050.28,53940.02,54473.33
2022-01-19,53588.35,54048.88,53419.67,53959.81
2022-01-20,53598.86,54047.87,53055.38,53402.37
2022-01-21,53485.35,53611.42,53075.2,53506.86
2022-01-24,54311.26,55002.78,53684.09,54383.23
2022-01-25,56092.22,56844.1,55759.84,56400.42
2022-01-26,55230.53,55383.53,54492.55,55099.07
2022-01-27,55545.38,55684.57,55159.47,55395.36
2022-01-28,54867.53,55475.82,53916.62,54477.15
2022-01-31,55604.0,56009.59,55223.52,55380.24
2022-02-01,54459.84,55174.82,53997.48,54589.36
2022-02-02,53817.34,54105.35,53760.11,54033.87
2022-02-03,53263.64,54150.72,52633.39,53556.0
2022-02-04,53829.28,54165.21,52900.43,53513.0
2022-02-07,53640.19,54239.01,53355.55,53807.42
2022-02-08,54562.49,54806.63,53899.36,54240.39
2022-02-09,54371.06,54409.65,53867.78,54256.99
2022-02-10,53223.73,53835.57,52978.11,53153.54
2022-02-11,53721.63,54429.57,53286.82,53787.61
2022-02-14,53906.37,54142.19,53313.41,53764.1
2022-02-15,54775.14,55398.98,54430.01,54778.53
2022-02-16,54112.89,54301.95,54016.96,54192.87
2022-02-17,53010.86,53109.26,52280.38,52863.48
2022-02-18,52825.7,52902.5,52752.77,52856.13
2022-02-21,53795.32,54220.77,53389.16,53967.38
2022-02-22,54255.84,54289.89,54058.86,54125.82
2022-02-23,53963.49,54232.93,53868.88,53977.3
2022-02-24,53367.9,53456.52,53250.5,53263.63
2022-02-25,54681.06,55260.64,54442.63,54780.42
2022-02-28,53660.57,54459.95,53248.72,53920.72
2022-03-01,53700.81,54144.05,52995.64,53329.4
2022-03-02,54165.72,54296.04,53395.93,53831.67
2022-03-03,52486.93,52969.93,51878.06,52301.71
2022-03-04,53300.6,53543.18,53210.95,53383.35
2022-03-07,53867.35,54423.63,53830.29,53932.1
2022-03-08,55026.42,55401.09,54312.35,54723.0
2022-03-09,55149.92,55471.06,54717.61,55228.03
2022-03-10,54970.66,55165.14,54603.44,55109.93
2022-03-11,54623.96,55166.38,54056.52,54216.41
2022-03-14,54108.1,54728.65,53581.67,54118.42
2022-03-15,53693.21,54122.27,53266.32,53314.74
2022-03-16,53446.03,54367.9,53040.49,53745.82
2022-03-17,54567.64,55179.31,54375.97,54454.65
2022-03-18,56221.94,56353.23,55320.21,55758.1
2022-03-21,56114.45,56606.83,55826.52,56107.77
2022-03-22,56893.2,57192.04,56402.94,56953.31
2022-03-23,56445.64,57041.68,56410.29,56709.91
2022-03-24,56551.01,56657.53,55931.65,56306.71
2022-03-25,56576.27,57414.66,56477.91,56750.82
2022-03-28,56407.46,56920.56,55945.56,56428.85
2022-03-29,56411.82,56872.65,56330.62,56691.07
2022-03-30,56122.06,56372.23,55724.39,55773.64
2022-03-31,55281.23,55561.49,54555.56,55026.44
2022-04-01,55594.88,56100.67,55552.49,55601.9
2022-04-04,56146.35,57032.74,55995.07,56406.16
2022-04-05,55901.78,56117.4,55009.53,55559.39
2022-04-06,56089.4,56490.05,55544.42,56171.56
2022-04-07,55478.56,56121.04,54909.94,55724.37
2022-04-08,55369.33,56024.18,55152.66,55760.98
2022-04-11,56894.69,57387.0,56534.17,57041.89
2022-04-12,57459.53,57868.15,56926.3,57794.84
2022-04-13,58401.34,58664.82,58305.34,58547.01
2022-04-14,60537.63,60829.01,59832.97,60357.64
2022-04-15,59626.36,60371.6,59556.6,59715.96
2022-04-18,58903.05,59149.99,58174.7,58819.3
2022-04-19,58009.18,58351.65,57565.54,58177.26
2022-04-20,57982.66,58499.54,57624.4,57967.55
2022-04-21,56310.62,56951.97,55554.57,55879.61
2022-04-22,55641.85,56026.45,55520.76,55719.47
2022-04-25,55350.63,55356.34,55036.17,55265.58
2022-04-26,55624.74,56436.38,55139.39,55974.16
2022-04-27,56651.44,56933.61,55942.51,56308.02
2022-04-28,55693.58,56251.07,55339.84,55800.0
2022-04-29,56580.46,56769.02,56211.19,56343.2
2022-05-02,56983.18,57012.91,56511.11,57011.26
2022-05-03,56485.75,56719.26,56082.66,56347.74
2022-05-04,56084.45,56558.79,55811.45,55934.12
2022-05-05,53931.54,54284.11,53320.74,54029.23
2022-05-06,53362.77,53503.12,52807.1,53130.21
2022-05-09,52374.19,52825.94,52042.32,52533.43
2022-05-10,52779.68,53256.19,51996.08,52615.7
2022-05-11,51777.84,51933.04,51550.18,51858.72
2022-05-12,51533.5,51961.28,50879.14,51461.49
2022-05-13,50404.75,50902.38,49984.42,50497.99
2022-05-16,50664.48,50889.87,50269.52,50654.35
2022-05-17,50796.5,51609.36,50653.61,51015.34
2022-05-18,51410.89,51962.86,51328.11,51360.01
2022-05-19,51399.48,51594.48,51120.42,51390.39
2022-05-20,50069.79,50196.81,50063.68,50178.09
2022-05-23,49699.35,49894.2,49657.0,49710.29
2022-05-24,49438.54,49560.0,49059.05,49412.05
2022-05-25,48997.75,49441.26,48571.78,49118.7
2022-05-26,49170.92,49738.64,49071.82,49196.25
2022-05-27,50131.13,50858.86,49690.48,50333.18
2022-05-30,51482.07,51671.0,50420.03,51001.27
2022-05-31,50447.44,50706.9,49786.18,50234.17
2022-06-01,50849.41,50871.71,50315.59,50793.89
2022-06-02,51570.27,51907.02,50897.44,51329.05
2022-06-03,50301.87,50740.24,50166.21,50701.69
2022-06-06,50881.21,51983.42,50660.86,51404.44
2022-06-07,51213.26,51828.75,50629.88,51295.12
2022-06-08,49912.6,50317.59,49516.57,50188.59
2022-06-09,50521.9,50994.14,50043.54,50569.74
2022-06-10,50804.74,51151.04,50172.88,50762.96
2022-06-13,50787.99,51276.38,50460.82,50601.35
2022-06-14,50361.76,50880.35,50167.35,50591.58
2022-06-15,50121.8,50237.14,49654.54,50041.74
2022-06-16,50547.86,50935.97,50530.17,50544.95
2022-06-17,50600.71,50649.45,50184.05,50530.42
2022-06-20,50577.89,51038.7,50087.07,50683.16
2022-06-21,51272.14,51403.01,50615.74,50989.26
2022-06-22,50069.64,50502.07,49892.15,50090.37
2022-06-23,49761.36,50255.81,48980.13,49409.46
2022-06-24,47587.68,47801.11,47504.29,47738.37
2022-06-27,48327.34,48559.47,47666.59,48183.96
2022-06-28,47280.3,47707.86,47223.05,47291.59
2022-06-29,47347.12,47502.37,46856.52,47409.23
2022-06-30,47826.78,48151.92,47420.98,47705.96
2022-07-01,48122.15,48568.21,47874.63,48179.78
2022-07-04,46792.68,47494.94,46511.56,47293.59
2022-07-05,46688.31,47735.7,46576.14,47263.83
2022-07-06,48790.53,49089.52,48276.23,48542.83
2022-07-07,50137.16,50514.39,49382.31,49891.04
2022-07-08,51077.11,51163.45,50205.73,50692.96
2022-07-11,50979.76,50997.51,50880.02,50983.34
2022-07-12,49943.69,50233.17,49540.1,50202.6
2022-07-13,50708.95,51345.1,50187.56,50794.13
2022-07-14,50690.31,51227.21,50189.36,50687.99
2022-07-15,50952.06,51653.49,50691.82,51157.72
2022-07-18,51005.74,51127.91,50641.26,50670.5
2022-07-19,51007.63,51329.26,49987.87,50552.74
2022-07-20,50800.81,51286.13,50462.84,50703.71
2022-07-21,50918.74,51333.21,50698.17,50920.95
2022-07-22,51073.55,51409.96,50608.06,51338.79
2022-07-25,51208.62,51758.93,50731.62,50892.83
2022-07-26,49862.51,49958.65,49347.97,49847.29
2022-07-27,51100.4,51265.01,51053.76,51159.54
2022-07-28,53328.59,53905.18,52752.94,53226.04
2022-07-29,53498.2,53935.53,52878.18,53623.69
2022-08-01,52568.88,52804.11,51910.21,52538.0
2022-08-02,51624.02,52267.71,51051.73,51922.74
2022-08-03,52589.68,53209.02,51814.37,52361.5
2022-08-04,53478.05,53577.2,53299.09,53500.39
2022-08-05,52752.96,53232.13,51899.91,52509.0
2022-08-08,52384.92,52637.42,51801.63,52427.09
2022-08-09,52581.33,52683.88,52244.15,52609.98
2022-08-10,53094.28,53622.51,52838.1,53352.37
2022-08-11,53247.09,53597.72,53015.91,53085.52
2022-08-12,51633.45,51942.72,51267.5,51814.66
2022-08-15,52243.07,52599.38,51803.89,52344.82
2022-08-16,53301.68,53708.27,53043.05,53301.46
2022-08-17,53279.13,53647.68,52993.83,53253.3
2022-08-18,53250.87,54080.79,52884.52,53615.52
2022-08-19,53188.36,53771.82,53170.63,53237.49
2022-08-22,52721.37,52980.22,51949.86,52553.93
2022-08-23,53350.75,53702.75,53165.15,53431.55
2022-08-24,53731.63,54100.5,53640.79,53779.95
2022-08-25,54253.63,54622.35,54214.82,54218.39
2022-08-26,55510.34,55610.51,54939.54,55538.31
2022-08-29,54420.21,54850.01,53856.5,54645.0
2022-08-30,54185.62,54305.28,54123.65,54193.5
2022-08-31,54566.56,54819.22,54250.73,54350.02
2022-09-01,53664.41,54519.98,53375.97,53890.53
2022-09-02,54499.25,54962.62,54377.8,54580.94
2022-09-05,54141.65,54722.21,53663.59,54441.7
2022-09-06,53820.9,54186.41,53581.27,53618.61
2022-09-07,53675.65,54126.6,53321.58,53695.48
2022-09-08,53678.23,54142.21,53431.66,53861.09
2022-09-09,54701.66,54995.55,54376.39,54681.47
2022-09-12,54778.56,55506.2,54499.34,55042.92
2022-09-13,55237.3,55506.63,55135.78,55466.12
2022-09-14,55443.96,56130.17,55297.4,55768.73
2022-09-15,55388.88,55991.08,55345.8,55625.73
2022-09-16,55323.22,55825.61,54947.54,55023.67
2022-09-19,55134.55,55948.51,54487.56,55296.46
2022-09-20,55131.68,55658.13,54844.2,55028.96
2022-09-21,56346.68,56877.27,56139.09,56535.49
2022-09-22,57941.91,58059.73,57678.03,57766.14
2022-09-23,58128.82,58779.92,57602.06,58367.89
2022-09-26,58749.34,59337.52,58088.71,58740.12
2022-09-27,58694.5,59351.23,58125.96,58682.09
2022-09-28,58089.32,58664.62,57127.87,57550.95
2022-09-29,57522.99,57653.44,56818.18,57378.12
2022-09-30,57356.44,57984.25,57078.22,57492.63
2022-10-03,57882.06,58493.4,57128.3,57723.66
2022-10-04,58674.85,59154.36,57617.72,58175.17
2022-10-05,58665.18,59534.76,58663.97,59048.84
2022-10-06,58235.29,58782.57,57894.4,58431.87
2022-10-07,57774.83,58271.63,57591.37,57829.6
2022-10-10,59090.97,59398.73,59029.82,59189.64
2022-10-11,59856.74,60000.34,59248.94,59936.47
2022-10-12,59282.31,60184.29,59276.65,59592.39
2022-10-13,59850.64,60528.01,58994.0,59515.47
2022-10-14,59105.56,60054.04,58404.67,59442.86
2022-10-17,59448.4,59734.43,59104.54,59496.03
2022-10-18,60215.74,60283.32,59697.23,59964.36
2022-10-19,62423.94,62641.36,61970.12,62431.48
2022-10-20,62398.25,63276.76,61795.71,62643.18
2022-10-21,62984.71,63823.76,62803.12,63325.41
2022-10-24,61633.4,62405.76,61447.98,61690.13
2022-10-25,61059.95,61496.98,60615.06,61245.13
2022-10-26,62517.97,62931.7,61762.14,62466.67
2022-10-27,62537.1,63484.87,62313.14,62888.66
2022-10-28,58903.04,59068.44,58446.35,58711.79
2022-10-31,59389.33,60076.41,58654.29,59361.88
2022-11-01,61253.24,61688.68,61077.31,61206.75
2022-11-02,59679.34,59685.0,59281.52,59336.32
2022-11-03,60691.0,60815.72,60261.48,60797.37
2022-11-04,58054.71,58839.9,58037.81,58223.51
2022-11-07,58984.05,59571.17,58856.34,59113.43
2022-11-08,59083.32,59670.27,58642.17,59128.84
2022-11-09,56982.44,57539.47,56531.47,57003.18
2022-11-10,57237.37,57717.63,56886.79,57427.88
2022-11-11,58029.9,59062.04,57762.67,58501.4
2022-11-14,58729.05,59523.18,58322.97,58860.97
2022-11-15,59514.77,59637.73,58970.34,59429.17
2022-11-16,59100.76,59642.69,58499.03,59068.55
2022-11-17,57660.92,57873.89,56839.01,57384.91
2022-11-18,58492.35,58718.01,57573.62,58036.61
2022-11-21,59863.34,60159.84,59041.36,59681.79
2022-11-22,61114.13,61747.55,60165.9,60777.09
2022-11-23,59108.27,59123.91,58833.03,58927.25
2022-11-24,57955.92,58257.71,56900.07,57560.88
2022-11-25,57243.88,57711.02,56213.6,56821.64
2022-11-28,55647.2,55720.93,55222.39,55435.88
2022-11-29,55653.52,56182.62,55483.05,55496.49
2022-11-30,55817.72,56494.98,55413.17,55863.57
2022-12-01,54631.98,54700.64,54344.56,54641.02
2022-12-02,55261.08,55437.37,54764.02,55335.81
2022-12-05,56023.35,56678.22,55532.5,55884.31
2022-12-06,55266.47,55557.54,55215.74,55425.94
2022-12-07,55255.24,55349.88,55093.0,55297.49
2022-12-08,53143.58,54259.57,52580.77,53646.59
2022-12-09,53757.03,54332.85,53363.65,53387.79
2022-12-12,53368.11,53835.5,52896.33,53415.19
2022-12-13,53676.32,54031.5,53390.89,53578.59
2022-12-14,54235.97,54834.23,53627.75,53920.63
2022-12-15,54215.0,54641.47,53804.87,54149.92
2022-12-16,54258.93,54687.62,53784.47,53946.36
2022-12-19,53942.96,54760.41,53520.94,54211.56
2022-12-20,55626.58,56062.63,54637.23,55095.69
2022-12-21,55274.57,55608.65,54978.56,55034.73
2022-12-22,55378.96,55637.95,55084.35,55332.64
2022-12-23,55508.05,55843.19,54699.53,55192.54
2022-12-26,54400.03,54997.59,53928.94,54654.92
